filename,fft,mfcc,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
cello_1.mp3,-11.472992829578132,-1.4120789273874834e-05,-388.38845041958757,169.13272905546316,-13.400806200220133,18.773240946828867,28.69927237038701,3.2645473844640835,-3.7793995772595155,16.105861151295613,-4.623998103485584,-12.841046919883945,-16.318415030649195,0.9979156961157866,2.1434116681633424,-0.15967900277922908,-3.9096318900836535,2.237129852150686,1.5105183179876627,-4.676653811978313,-14.986814512431067,-9.239587566060552
cello_1_clarinet_1.mp3,-9.933647600758317,-2.121973921020981e-05,-309.76418753765734,154.14226995092739,-43.784556360927624,32.3295090256274,6.99030391837704,3.841452463905972,-6.205565405629749,9.198430198424154,-4.954100291023267,-7.816862076325713,4.32951525379234,-3.458943667494857,1.0350833515683127,9.517932416066316,-14.263092062654927,-8.386616590438745,-14.740912372969927,-7.866364771441145,-2.057733365036701,3.241485907744729
cello_1_clarinet_2.mp3,-9.561816981455625,-3.27082016156055e-05,-306.6697846141738,147.467156159674,-37.431352264175636,39.4086689825651,9.773697514874396,12.725813516745653,-0.8279923097799518,-7.089121712787193,-20.76843111974422,-11.369591831598239,-13.036369003337045,2.4819012511309544,-2.24217803267527,-2.0629040269611543,0.029672495986770707,9.164358741977791,15.89590844125657,3.364475437282597,-10.555426858400923,-19.494840396972876
cello_1_clarinet_3.mp3,-10.800619677823608,-2.9153554351069033e-05,-297.8810631963592,138.93361176543445,-40.301202571434004,37.30797360458078,9.765895154178166,17.268627206629866,0.14349031964654047,-2.519631912223122,0.2136476683794598,-4.6018493670601535,-10.668426978271293,-9.167440582830913,-18.973866683659,-2.766565843355659,-7.2085921850161006,11.964725711476303,2.826973707948878,-17.35005614852226,-16.513314316936707,-6.485328909078123
cello_1_guitar_1.mp3,-9.931345928557661,3.8766473153373227e-05,-386.4603602071874,172.6247230631639,-10.540725407340895,20.012182724594044,28.55130736329728,4.849544238606212,-3.6821891431255724,18.69510469527182,-3.9180733478976517,-11.571201636542883,-14.215152248586598,2.427101084054471,3.875454186888455,0.6144622952814847,-2.097963738197288,2.736953435735291,3.4171683402412274,-3.5088022746979264,-11.78404680368347,-8.652405191027738
cello_1_guitar_2.mp3,-10.281100231929697,5.9710346249630675e-06,-386.2018595131485,172.1449312526396,-10.599018753621245,19.30122985062316,28.0282706877479,4.489745674317546,-4.454862759637688,17.819083419434183,-4.777576200901941,-11.583306502406627,-14.551813955515946,2.0736114411328828,3.856300637200859,0.5921313386955694,-2.849007590723993,2.338753424146582,2.9254289700390292,-3.707643187785358,-11.942280427234397,-8.524122443595404
cello_1_guitar_3.mp3,-9.905150374188663,3.9574965740030166e-06,-386.06180468858093,171.8947845135366,-9.982062297993693,19.45955832292985,29.19463486676599,4.580816038308885,-3.7129999805796157,18.47133580794123,-3.309160294642501,-10.890715215112728,-13.90266439998412,2.850749765045682,3.5486529764567036,1.2499476220188652,-2.3102912161822258,2.906582801539017,2.0054579199144813,-3.622816094878164,-12.116666980315877,-8.356346949960745
cello_1_viola_1.mp3,-6.124935790690558,-6.941424544493202e-06,-311.88824948737454,162.4237869382791,-29.235410426728684,34.555809596166704,10.669368772300437,-7.07633157239068,-2.121994598622028,17.252932364524877,-7.862744942182851,-7.4914880673187865,-4.249582433123823,0.7491895490352808,0.5577523677282531,4.947298038846928,5.202569005813945,11.244038015535454,0.9945383179266478,-3.984132466031009,3.0370571886261035,-0.22312197482249993
cello_1_viola_2.mp3,-8.129642507601934,0.00012635790335480124,-307.19468547627827,156.816565783467,-27.65072847716924,28.47058779360443,12.522771013369168,8.935128199791192,-5.849504658366163,9.824839460242076,-0.9536563750661627,-4.233380582060866,-12.647404657906053,-8.129046883448062,2.322423240871704,2.5319914061363056,0.33998275439156617,-0.8992398317444283,-5.436543294874682,3.334309210627262,-9.513983821008772,-5.18327495661671
cello_1_viola_3.mp3,-7.963810504731259,1.8491369701223448e-05,-329.5354523572842,145.2482967989333,-15.485577982777833,29.688899658772186,19.45415748442716,9.091641694863632,-4.180387302565188,14.069605444147738,-3.5956014239942236,-12.755907569881872,-10.923822697451005,-2.9789883933725934,-0.5727007816382265,6.443840310821509,-4.65043978328034,14.723684506596122,14.531510993971667,1.9273585484969777,-19.965490869256083,-9.810836374153846
